"deduptitle"
"|aEvaluation of house dust from bedding and floors to determine potential pesticide exposures at a migrant labor camp in northwestern Ohio /|cby Terry M. Bliss |aBliss, Terry M"
"|aApproaches in the preparation of teachers of deaf and hard of hearing learners :|bclinical and cultural perspectives /|cby Sally Ann Zwicker |aZwicker, Sally Ann"
"|aBuoyancy induced convection in a vertical channel filled with porous medium /|cby Ahed Fathi Saleh |aSaleh, Ahed Fathi"
"|aCharacterization of the mouse cardiac/slow-twitch muscle-enhanced sarco(endo)plasmic reticulum calcium ATPase (SERCA2) gene /|cby Thomas David Reed |aReed, Thomas David"
"|aSelf-reported multicultural counseling competence of counseling students in Ohio, Indiana, and Kentucky :|bstarting with the person in the mirror /|cby Jennifer E. Williams |aWilliams, Jennifer E"
"|aStructural functions of string techniques in chamber works of Anton Webern /|cby Rebecca Anne Boughton |aBoughton, Rebecca Anne"
"|aRegulated follicular influx of inter-alpha-inhibitor and its binding to hyaluronan within the cumulus mass are required for optimal ovulation and development of mouse oocytes /|cby Karla Ann Hess |aHess, Karla Ann"
"|aFinancial intermediation, stock market development, and economic growth /|cby Partho Sanyal |aSanyal, Partho"
"|aDevelopment of a configurable unsteady compressible flow analysis using a generic programming approach /|cby Christopher Thomas Noll |aNoll, Christopher Thomas"
"|aQuantifying the perceived value of pharmacy services as measured by the contingent valuation method :|bfocus on community pharmacy /|cby Peter K. Wong |aWong, Peter K"
"|aRe-forming teaching :|bthe enacted implementation of a model of systemic reform in science and mathematics education /|cby Moreen K. Travis Carvan |aCarvan, Moreen K. Travis"
"|aChanges in pacing and accuracy, psychosocial variables, and performance measures during an extended work period in a simulated pharmacy dispensing task /|cby Kraig L. Schell |aSchell, Kraig L"
"|aBiochemical properties and biological significance of the Na,K-ATPase α 4 isoform /|cby Alison L. Woo Budelsky |aBudelsky, Alison L. Woo"
"|aThe effects of environmental lighting, shoe wear/tear and load carriage during dynamic task performance on slippery surfaces /|cby Chwan-Fu Lai |aLai, Chwan-Fu"
"|aThe impact of word study instruction on kindergarten children's independent journal writing /|cby Kristina L. Hufnagel |aHufnagel, Kristina L"
"|aMethamphetamine neurotoxicity :|binvolvement of free radicals and hyperthermia in dopaminergic nerve terminal neurodegeneration /|cby Gregg D. Cappon |aCappon, Gregg D"
"|aDevelopment of generic design gudielines to manufacture usable consumer products /|cby Majorkumar Govindaraju |aGovindaraju, Majorkumar"
"|aSubjective well-being and job satsifaction in nurses /|cby Steve A. Sparks |aSparks, Steve A"
"|aInvestigation of nafion modified electrodes for determination of methyl viologen and detection of radiopharmaceuticals in vivo /|cby Maria Theresa B. Lee-Alvarez |aLee-Alvarez, Maria Theresa B"
"|aExpanding the detection of analytes by use of mediators and ligands in developing new spectroelectrochemical sensors /|cby Jennifer DiVirgilio-Thomas |aDiVirgilio-Thomas, Jennifer"
"|aHealth promotion and presymptomatic genetic testing /|cby Susan M. Foley |aFoley, Susan M"
"|aA performer's analysis of French piano quintets by César Franck, Vincent D'Indy, Camille Saint-Saëns, and Gabriel Fauré /|cby Chih-chi Chen |aChen, Chih-chi"
"|aMacro and mesoporous mixed metal oxides for the partial oxidation of lower alkanes /|cMoises A. Carreon |aCarreon, Moises A"
"|a""Talk isn't cheap"" :|bwriting lore and valuation in university culture /|cby Sherry Cook Stanforth |aStanforth, Sherry Cook"
"|aExplaining the distribution of random gunfire :|ba block level analysis of the relationship between physical and social incivilities and random gunfire /|cby R. Cory Watkins |aWatkins, R. Cory"
"|aAthletic training education :|bare we adequately preparing our students to practice athletic training? /|cby J. Brett Massie |aMassie, J. Brett"
"|aCompetition in the banking sector :|ba model of foreign presence in developing countries /|cby Julio Cesar Arteaga-Garcia |aArteaga-García, Julio César"
"|aAfrican American students and social integration at a predominantly white institution of higher education /|cby Monica Y. Adkins |aAdkins, Monica Y"
"|aCharacterization of pertussis toxin secretion from Bordetella pertussis /|cby Kathleen Ann Craig |aCraig, Kathleen Ann"
"|aNuclear factor-kappa B activation in the enterocyte and intestinal mucosa :|bregulation by the heat shock response and proteasome inhibitors /|cby Timothy A. Pritts |aPritts, Timothy A"
"|aThe effects of enriched literacy materials in a preschool classroom on the children's play behavior /|cby Laurel Hannum Vogel |aVogel, Laurel Hannum"
"|aThe synthesis and characterization of nanostructured titanium dioxide photocatalysts and their performance in selected environmental and industrial applications /|cby Catherine L. Bothe Almquist |aAlmquist, Catherine L. Bothe"
"|aThe use of instructional technology as a pedagogical tool :|ba case study of technological applications in a religious institution /|cby Kimberley Y. Richards |aRichards, Kimberley Y"
"|aThe endless journey :|bthe black struggle for quality public schools in Indianapolis, Indiana, 1900-1949 /|cby Eric R. Jackson |aJackson, Eric R"
"|aNew York Typographical Union No. 6 :|bstudy of a modern trade union and its predecessors /|cprepared under the direction of John Williams by George A. Stevens |aStevens, G. A.|q(George A.)"
"|aIf not for these wrinkles of darkness :|bRembrandt Van Rijn, a self-portrait /|cby Stephen J. Frech |aFrech, Stephen J"
"|aReligiosity and the family environment :|ban examination of the associations for psychological adjustment in parents and children /|cby Jennifer A. Creedon |aCreedon, Jennifer A"
"|aParent-professional agreement regarding language abilities of children with autism at the time of re-evaluation /|cby Diane M. Geiger |aGeiger, Diane M"
"|aPessimism as a predictor of performance deterioration after false negative feedback /|cby Karlin Antoinette Donegal |aDonegal, Karlin Antoinette"
"|aYourcenar dramaturge: microcosme d'une Œuvre /|cby Martine J. Kincaid |aKincaid, Martine J"
"|aParticle rebound characteristics of turbomachinery cascade leading edge geometry /|cby Sastri Siravuri |aSiravuri, Sastri"
"|aA case study of an urban elementary school principal dealing with unanticipated situations :|bapplication of chaos theory /|cby Sadegül Akbaba |aAkbaba, Sadegül"
"|aInferring migration from flint raw material :|ba central Ohio Valley Adena sample /|cby Kristin Elizabeth Appleby |aAppleby, Kristin Elizabeth"
"|aDelineation of the signaling cascade mediating A₂a adenosine receptor and phorbol ester stimulated downregulation of vascular endothelial growth factor expression in pheochromocytoma cells /|cby Alicia M. Gardner |aGardner, Alicia M"
"|aThe quality school :|beffects on student attitude toward school /|cby Gary W. Louis |aLouis, Gary W"
"|aCorrelates of global assessment of functioning (GAF) scores for older adult users of a community mental health center /|cby Danielle LaSure-Bryant |aLaSure-Bryant, Danielle"
"|aBill Clinton :|ba case study of presidential approval and disapproval /|cby Joe Wert |aWert, Joe"
"|aA gendered collision :|bsentimentalism and modernism in Dorothy Parker's poetry and fiction /|cRhonda S. Pettit |aPettit, Rhonda S.,|d1955-"
"|aTribology of alumina-graphite composites /|cby Chih-Yuan Yu |aYu, Chih-Yuan"
"|aEffects of gamma irradiation on the biomechanics and biochemistry of caprine ACL allografts and reconstructed knees /|cby Herbert Eugene Schwartz |aSchwartz, Herbert Eugene"
"|aInstability and breakup of liquid sheets and liquid jets /|cby Yizhong Liao |aLiao, Yizhong"
"|aThe mammalian polo-like kinase-3 (Plk3) :|ba role in cell cycle regulation and apoptosis /|cby Christopher W. Conn |aConn, Christopher W"
"|aReisen zum Ich :|bOstdeutsche Identitaetssuchein Texten der neunziger Jahre /|cby Monika Hohbein-Deegen |aHohbein-Deegen, Monika"
"|aSocial information-processing in peer conflict situations :|byouth with sickle cell disease versus classmate peers /|cby Jacqueline J. Smith |aSmith, Jacqueline J"
"|aEffect of molecular weight of polyethylene glycols on their function as lubricant sparing binders in tablet technology /|cby Hamid Rezaei |aRezaei, Hamid"
"|aCharacterization of two members of the Krüppel-like family of transcription factors /|cby Michael Dale Conkright |aConkright, Michael Dale"
"|aA study of the mechanism of hot melt technology in modifying drug release /|cby Heba A. Guirgis |aGuirgis, Heba A"
"|aConsiderations on porting Perl to the Java Virtual Machine|h[electronic resource] /|cby Bradley M. Kuhn |aKuhn, Bradley M"
"|aThe organ in Taiwan and its influence /|cby Vicky Pei-Lun Chang |aChang, Pei-lun Vicky,|d1966-"
"|aA Bel Canto tradition :|bwomen teachers of singing during the golden age of opera /|cby Kandie K. Kearley |aKearley, Kandie K"
"|aDetermining research needs in North American Christian youth ministry :|ba Delphi study /|cby Daniel Wayne Lambert |aLambert, Daniel Wayne"
"|aThe piano trio in France, ca. 1880-1920 :|bDebussy, Chausson, Fauré, and Ravel /|cby Yea-Shiuh Lin |aLin, Yea-Shiuh"
"|aRomantic elements in Alexander Zemlinsky's choral music /|cby James Jung-Keun Kim |aKim, James Jung-Keun"
"|aSocial and domestic influences of Ruth Crawford's music /|cby Emily Yap Chua |aChua, Emily Yap"
"|aHigh-intensity photochemistry in argon-ion and excimer laser-jets /|cby Steven Christopher Austen |aAusten, Steven Christopher"
"|aPaul Hindemith's Theme with four variations :|bthe Four temperaments, its history, reception, and importance /|cby Sandra L. Johnson |aJohnson, Sandra L"
"|aUse of the Wechsler Abbreviated Scale of Intelligence in a vocational rehabilitation sample /|cby Mary P. Meyer |aMeyer, Mary P"
"|aAn analysis of the cost of sponsored programs at the four university centers at State University of New York /|cby Ann M. Millacci |aMillacci, Ann M"
"|aDelius's musical landscapes for orchestra /|cShun-Hsu Chuang |aChuang, Shun-Hsu"
"|aFabrication and characterization of a pulsed MEMS-based micro flow sensor for microfluidic application /|cby Nihat Okulan |aOkulan, Nihat"
"|aFDTD simulation for dimensional analysis in microwave design /|cby Misoon Y. Mah |aMah, Misoon Y"
"|aThe piano works of American composer Leo Sowerby (1895-1968) /|cby Teh-ling Chuang |aChuang, Teh-ling"
"|aMusic, women, and pianos :|bthe Moravian Young Ladies' Seminary in antebellum Bethlehem, Pennsylvania (1815-1860) /|cby Jewel A. Smith |aSmith, Jewel A"
"|aDeterminants of the demand for secondary preventive medical care :|bthe case of breast cancer /|cby Nasrin Shahinpoor |aShahinpoor, Nasrin"
"|ahHRNbp1, a novel human hexaribonucleotide-binding protein homologous to Caenorhabditis elegans FOX-1 /|cby Weiguo Chen |aChen, Weiguo"
