"|aComparisons between recall and recognition measures of retention under conditions of equal task difficulty,|cby Anthony F. Grasha |aGrasha, Anthony F"
"|aStudy of the dynamic behavior of a thin cantilever beam impacting against various types of stops /|cby Chen-Hua Wang |aWang, Chen-Hua"
"|aIntensive supervision probation :|bthe effects of supervision philosophy on intensive probationer recidivism /|cby Kelly L. Brown |aBrown, Kelly L"
"|aAnti-phenomenalist theses in Strawson's argument for the basicness of material bodies,|cby Brooke N. Moore |aMoore, Brooke Noel"
"|aThe impact of chum relationships among preadolescent females in the printed media /|cby Emily Crawford |aCrawford, Emily"
"|aThe self-silencing process in late adolescence :|bthe relationship with depression and mother/daughter relationship /|cby Lisa Tabb Miller |aMiller, Lisa Tabb"
"|aOxidative stress and proto-oncogene expression /|cHuan Zhu |aZhu, Huan"
"|aA study of transition boiling phenomena with saturated water at 1-4 bar /|cby Steve W. Wang |aWang, Steve W"
"|aCharacterization of etch performance and device damage in a high density electron cyclotron resonance plasma source /|cby Prashant K. Gadgil |aGadgil, Prashant K"
"|aSome extensions of counterpart theory and possible worlds framework with respect to counterfactuals and causal modalities,|cby Pat Hanna Johnston |aJohnston, Pat Hanna"
"|aSmash products and the Connes spectrum of a Hopf algebra action /|cby Xue Yao |aYao, Xue"
"|aThe Latin choral music of Samuel Wesley (1766-1837) /|cby William Pearson Carroll |aCarroll, William Pearson"
"|aThe relationship of coaching styles to self-concepts of high school athletes /|cby Richard L. Sander |aSander, Richard L"
"|aA comparison of autistic-like children and prereading normal speaking children on acquisition of three reading readiness skills /|cby Nicholas David Catey |aCatey, Nicholas David"
"|aThoreau's third book :|bliterature, science, and epistemology in the Dispersion of Seeds and other writings of the late career /|cby Michael Benjamin Berger |aBerger, Michael Benjamin"
"|aEffect of formulation and roller compactor processing variables on granule and tablet characteristics /|cby Mary Annis Murray |aMurray, Mary Annis"
"|aCharacteristics and attributes of male elementary teachers in a large midwestern urban school district /|cby Edward G. Boaz |aBoaz, Edward G"
"|aPersonality and criminal behavior :|breconsidering the individual /|cby Shelley Johnson Listwan |aListwan, Shelley Johnson"
"|aEvaluation of virus removal during direct filtration /|cby Joydeep Mukherjee |aMukherjee, Joydeep"
"|aInformation used in determining mode of communication for preschool hearing handicapped students /|cby Nancy Purdue Tolley |aTolley, Nancy Purdue"
"|aAnalysis of the role of the immunogenic and mitogenic properties of bacterial lipoplysaccharide in the induction of antibody formation /|cby Wanda Jenkins Poe |aPoe, Wanda Jenkins"
"|aLiquid chromatography coupled to ICP-MS and electrospray mass spectrometry for elemental analysis /|cby Grace K. Zoorob |aZoorob, Grace K"
"|aPerceptions regarding the cooperative office education training station /|cby Barbara Lenart Apel |aApel, Barbara Lenart"
"|aInfluence of sex, genotype and the dermal route of exposure on tissue-specific 4-aminobiphenyl DNA adduct formation in the mouse /|cby Patricia Marie Underwood |aUnderwood, Patricia Marie"
"|aAn investigation of children's concepts of the purpose and nature of reading in different instructional settings /|cby Penny Ann Freppon |aFreppon, Penny Ann"
"|aA mechanism study of olefin isomerization and hydrogenations catalyzed by cobalt hydrocarbonyl,|cby Paul D. Taylor |aTaylor, Paul D"
"|aPower over themselves :|bthe controversy about female education in England, 1660-1820 /|cby Veena P. Kasbekar |aKasbekar, Veena P"
"|aAn analysis of the relationship of selected demographic variables to voting predisposition on school issues and school ratings in the College Hill community of Cincinnati, Ohio |aRockwood, Stacy F"
"|aLife cycle of project team effectiveness, from creation to conclusion, as a function of dyadic team composition :|ba naturally occurring field simulation /|cby Elizabeth T. Phillips |aPhillips, Elizabeth T"
"|aPhysical metallurgy of autenitic FE-NI-CR-Al alloys /|cby Rama M. Nekkanti |aNekkanti, Rama M."
"|aDiscourses concerning government|cby Algernon Sidney ... publish'd from an original manuscript |aSidney, Algernon,|d1622-1683 |a2d ed.|bcarefully corrected, to which is added, the paper he deliver'd to the sheriffs immediately before his death, and an alphabetical table"
"|aWeighty issues of body weight :|bsocial influences on attitudes toward self and others /|cby Drue MacLaughlin Johnston |aJohnston, Drue MacLaughlin"
"|aThe relation of Novalis to mathematics,|cby Martin Dyck |aDyck, Martin"
"|aThe analysis of selected employment criteria and their relationship to the performance ratings of teachers |aOrebaugh, Forrest E"
"|aInductively coupled plasma mass spectrometry and inductively coupled plasma atomic emission spectoscopy used in the determination and speciation of trace elements /|cby Claudia A. Ponce de León Hill |aPonce de León Hill, Claudia A"
"|aMolecular identification and characterization of rabbit skeletal muscle triadin-a novel protein with a potential to link the excitation-contraction coupling in skeletal muscle /|cby Mei Peng |aPeng, Mei"
"|aA Knowledge-based system for analog circuit design /|cby Mojgan Samardar |aSamardar, Mojgan"
"|aThe influence of Quintilian on the historical works of Tacitus /|cby Charles J. Lowry |aLowry, Charles James"
"|aIndustrialization of Kaohsiung metropolitan area, 1971-1991 :|ba change and pattern of intra-metropolitan manufacturing activities and facilities /|cby Jason Hung |aHung, Jason"
"|aThe relation of sexual abuse history to the MMPI-2 profiles and criminal involvement of incarcerated women /|cby Cathy McDaniels Wilson |aWilson, Cathy McDaniels"
"|aSelection and displacement criteria used by clients of Ohio ceritified public accounting firms: a comparative analysis,|cby Daniel W. Geeding |aGeeding, Daniel Williams"
"|aThe effect of an inservice program upon a secondary school faculty's attitude toward and knowledge about handicapped students /|cby Elizabeth V. Hagton |aHagton, Elizabeth V"
"|aAn adaptive-grid technique for simulation of complex unsteady flows /|cby Hugh J. Thornburg |aThornburg, Hugh J"
"|aWine in the Mycenaean palace economy /|cby Ruth Palmer |aPalmer, Ruth"
"|aSelecting demographic data about seriously retarded children and young adults in Northern Kentucky :|band parental opinions concerning community services for them /|cby Daniel Joseph O'Brien |aO'Brien, Daniel Joseph"
"|aDiscurso posmoderno en el teatro Español de la Generación Bradomín /|cby Marimar Hugeut-Jerez |aHuguet-Jerez, Marimar"
"|aThe effects of evaluation upon the professional growth activities and morale of teachers in the Cincinnati public schools /|cby George B. Redfern |aRedfern, George B"
"|aEmotional climate of an experimental situation, interaction patterns, and field style of subject,|cby Joanne Carol DeGroot |aDeGroot, Joanne Carol"
"|aThe effects of participation in secondary school music performance organizations :|bon the capability of students to select appropriate verbal responses describing perceptions of musical components in recorded music /|cby Glenn Elbert Nierman |aNierman, Glenn Elbert"
"|aWork-family linkages :|bcareer commitment ; performance of and preferences for ther performance of family activities among dual-professional couples /|cby Joan Hammes Linder |aLinder, Joan Hammes"
"|aA Monopolistic theory of the revenue-maximizing multinational enterprise /|cby Songhua Hu |aHu, Songhua"
"|aCross-pathway regulation of amino acid biosynthetic pathways in Neurospora crassa |aWesseling, Anne Catherine"
"|aReactions of bereaved parents, nonbereaved parents and mental health professionals to the death of children /|cby Irene Biffl Giessl |aGiessl, Irene Biffl"
"|aHow kids view cops :|bthe nature of juveniles' attitudes toward the police /|cYolander G. Hurst |aHurst, Yolander G"
"|aThe achievement of Richard Wilbur,|cby John P. Field |aField, John P"
"|aAbnormal conditions in animal skins with particular reference to the effect of bacterial activity,|cby Irvin Haas Blank |aBlank, Irvin Haas,|d1902-"
"|aThe effects of milieu and type of program for Adlerian parent education on parental knowledge, attitudes, practices, and assessment of child behavior /|cby William D. Park |aPark, William D"
"|aVariables influencing cognitive and affective reactions to a musical mood-induction procedure /|cby Helene Cynthia Terezis |aTerezis, Helene Cynthia"
"|aI. The synthesis of molecules with hidden functional groups. II. Further reactions of oxaphospholenes /|cby Daniel Edward Rardon |aRardon, Daniel Edward"
"|aAerosol dynamics and chemical reaction between lead compounds and in situ generated silica in high temperature systems :|bapplications to toxic metals capture in combustors /|cby Timothy Mark Owens |aOwens, Timothy Mark"
"|aInsight into the pathogenesis of Alzheimer's disease :|bthe role of senile plaques and apolipoprotein E /|cby Martin Tolar |aTolar, Martin"
"|aAmperometric determination of reduced nicotinamide adenine dinucleotide in whole blood by flow injection analysis for dehydrogenase-based homogeneous assays /|cby Haiou Yao |aYao, Haiou"
"|aTransport properties of dilute gases, a repulsive potential function model,|cby Peter J. Nord |aNord, Peter J"
"|aMorphogenesis of sphaerophorus necrophorus in continuous and stationary cultures /|cby Vulus R. Dowell, Jr |aDowell, Vulus R"
"|aSecondary chemical equilibria in capillary electophoresis :|bargentation electrophoresis and related techniques /|cby Paul Baxter Wright |aWright, Paul Baxter"
"|aA study of the effects of lead and light on the retina /|cby Daniel M. Talsma |aTalsma, Daniel M"
"|aElectronic data interchange :|beffects of relationalism, readiness, and dependence on EDI implementation strategy and outcomes /|cby Terence L. Holmes |aHolmes, Terence L"
"|aSimulation of novel solid state cold cathode structures /|cby Philip D. Mumford |aMumford, Philip D"
"|aBiotin transport and its control in Saccharomyces cerevisiae,|cby Thomas Olin Rogers |aRogers, Thomas Olin"
"|aThe polyadenylic acid region of mouse globin messenger RNA :|bsize and shortening /|cby Christian G. Merkel |aMerkel, Christian Gottfried"
"|aThe influence of upwardly mobile African American women's racial identity development on anticipated satisfaction of counseling services /|cby Jacqueline Rene Smith |aSmith, Jacqueline Rene"
"|aA study of the well-founded and stable logic programming semantics /|cby Jennifer Seitzer |aSeitzer, Jennifer"
"|aThe organ works of Darius Milhaud /|cby Stephen Gleim Schaeffer |aSchaeffer, Stephen Gleim"
"|aThe sedimentology of the Corbin Sandstone Member, Lee Formation, eastern Kentucky, and a comparison to age equivalent rocks of the Illinois Basin, southwestern Indiana /|cby Mark L. Barnhill |aBarnhill, Mark L"
"|aCytogenetic studies of rat tumor development :|ban in vivo - in vitro approach to characterize chromosome involvement in rat neoplasia and cell lines /|cby Mary M. Haag |aHaag, Mary M"
"|aSpace, matter, and ontology :|ban historicophilosophical account of the problem of the ontological status of space in the 17th, 18th, and 19th centuries /|cby John Francis Kerchum |aKerchum, John Francis"
"|aDemand analysis of travel-activity sharing within the household /|cby Tarek M. A. El-Hakim |aEl-Hakim, Tarek M. A"
"|aThe choral music of Norman Dinerstein /|cby Jo Ann Brorson |aBrorson, Jo Ann"
"|aLife, stress, anomie and frustration in child abusing families /|cby Patricia Ryan Wahl |aWahl, Patricia Ryan"
"|aThe effect of hypnosis on object representation as manifested on the Rorschach test /|cby Teresa V. Hodel |aHodel, Teresa V"
"|aEl advenimiento del teatro Mexicano (1923-1938) :|baños de esperanza y curiosidad"" /|cby Guillermo Schmidhuber de la Mora |aSchmidhuber de la Mora, Guillermo"""
"|aPreceived mental and physical health :|bhow is it influenced by demographics, health behaviors, and access to health care resources? /|cby Saundra L. Regan |aRegan, Saundra L"
"|aProgressive Social Credit in Alberta, 1935-1940,|cby F. Richard Swann |aSwann, Francis Richard,|d1930-"
"|aMonte Carlo evaluation of the absorbed dose and energy spectra for a collimated DT neutron therapy system /|cby Arvind Kumar |aKumar, Arvind"
"|aPredictors of success on state board examinations for associate degree nursing graduates /|cby Judith A. Mix |aMix, Judith A"
"|aSawbones to savior to cynic :|bthe doctor's relation to society in English fiction of the eighteenth, nineteenth, and twentieth centuries /|cby Ann L. Reitz |aReitz, Ann L"
"|aA descriptive analysis of the journal writing abilities of a group of educable mentally retarded young adults /|cby Jack W. Farley, Jr |aFarley, Jack W"
"|aCombining Ursatz and Grundgestalt :|ba Schenkerian-Schoenbergian analysis of coherence in Hugo Wolf's Italienisches Liederbuch /|cby Jon Clemens |aClemens, Jon"
